spark.executor.cores,spark.executor.memory,spark.executor.instances,hibench.default.map.parallelism,spark.memory.offHeap.enabled,MB.spark.memory.offHeap.size,spark.memory.fraction,spark.memory.storageFraction,Size.spark.shuffle.file.buffer,spark.speculation,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,MB.spark.broadcast.blockSize,spark.io.compression.codec,Size.spark.io.compression.3.blockSize,Size.spark.io.compression.1.blockSize,spark.kryo.referenceTracking,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.serializerss,exec_time,App,App_id,input_size
14,26,44,48,0,675,0.6484375,0.6796875,126,0,59,451,365,1.9375,0.046875,82,1,118,39,1,1400,27,57,1379687,4,1,1,1,1,1,3590157,bayes,application_1553774930840_4567,bigdata_2
5,17,14,37,1,922,0.5234375,0.8046875,94,0,27,676,118,2.9375,0.796875,114,1,86,70,0,1784,59,394,1304687,7,1,0,0,1,1,3571133,bayes,application_1553774930840_4821,bigdata_2
11,36,34,16,0,427,0.7734375,0.5546875,31,1,90,226,613,4.9375,0.296875,51,2,23,7,1,1016,122,169,1354687,2,0,1,1,0,2,3997688,bayes,application_1553774930840_5053,bigdata_2
3,12,19,32,1,551,0.5859375,0.6171875,47,0,43,339,984,4.4375,0.921875,35,2,70,23,1,1592,106,113,1342187,5,0,1,1,0,1,3214871,bayes,application_1553774930840_5311,bigdata_2
10,31,39,11,0,56,0.8359375,0.8671875,110,1,106,789,489,2.4375,0.421875,98,3,7,86,0,824,43,338,1392187,1,1,0,0,1,2,4418258,bayes,application_1553774930840_5523,bigdata_2
6,22,9,21,1,303,0.9609375,0.7421875,78,1,74,114,242,1.4375,0.671875,66,2,39,55,1,1208,11,225,1317187,8,1,1,1,1,2,5276731,bayes,application_1553774930840_5835,bigdata_2
13,41,29,42,0,798,0.7109375,0.9921875,15,0,11,564,737,3.4375,0.171875,3,1,102,118,0,1976,74,450,1367187,3,0,0,0,0,1,3656664,bayes,application_1553774930840_6179,bigdata_2
8,27,17,23,0,574,0.58984375,0.94921875,44,0,89,557,404,3.65625,0.8828125,4,2,28,111,1,1196,44,362,1380468,7,1,1,1,0,2,4051468,bayes,application_1553774930840_6422,bigdata_2
14,8,37,44,1,79,0.83984375,0.69921875,107,1,26,107,899,1.65625,0.3828125,67,1,91,48,0,1964,107,137,1330468,2,0,0,0,1,1,3510270,bayes,application_1553774930840_6712,bigdata_2
4,37,27,33,0,327,0.96484375,0.82421875,75,1,58,782,651,2.65625,0.6328125,99,2,123,79,1,1580,75,475,1355468,9,0,1,1,1,1,11559581,bayes,application_1553774930840_6913,bigdata_2
11,18,47,12,1,822,0.71484375,0.57421875,12,0,121,332,156,4.65625,0.1328125,36,3,60,16,0,812,12,250,1305468,4,1,0,0,0,2,3021706,bayes,application_1553774930840_7678,bigdata_2
3,32,12,39,0,203,0.90234375,0.51171875,60,1,10,219,280,4.15625,0.5078125,52,3,107,32,0,1772,28,81,1392968,8,1,0,0,0,1,11716906,bayes,application_1553774930840_7891,bigdata_2
9,13,32,18,1,698,0.65234375,0.76171875,123,0,73,669,775,2.15625,0.0078125,115,2,44,95,1,1004,91,306,1342968,3,0,1,1,1,2,3016522,bayes,application_1553774930840_8668,bigdata_2
6,42,22,28,0,945,0.52734375,0.63671875,91,0,105,444,528,1.15625,0.7578125,83,3,12,64,0,620,123,194,1367968,5,0,0,0,1,2,5063383,bayes,application_1553774930840_8867,bigdata_2
13,23,42,49,1,450,0.77734375,0.88671875,28,1,42,894,33,3.15625,0.2578125,20,1,75,127,1,1388,60,419,1317968,1,1,1,1,0,1,3068434,bayes,application_1553774930840_9218,bigdata_2
5,6,10,20,0,265,0.93359375,0.60546875,115,0,65,725,466,3.90625,0.9453125,28,3,83,119,0,716,115,166,1349218,2,1,1,1,1,1,9786930,bayes,application_1553774930840_9379,bigdata_2
12,25,30,41,1,760,0.68359375,0.85546875,52,1,2,275,961,1.90625,0.4453125,91,2,20,56,1,1484,52,391,1399218,6,0,0,0,0,2,2731782,bayes,application_1553774930840_9931,bigdata_2
8,15,20,31,0,512,0.55859375,0.73046875,20,1,34,950,713,2.90625,0.6953125,123,1,52,87,0,1868,20,53,1324218,4,0,1,1,0,2,2925190,bayes,application_1553774930840_10094,bigdata_2
15,34,40,10,1,17,0.80859375,0.98046875,83,0,97,500,218,4.90625,0.1953125,60,2,115,24,1,1100,83,278,1374218,8,1,0,0,1,1,4277202,bayes,application_1553774930840_10259,bigdata_2
7,11,15,36,0,883,0.62109375,0.91796875,99,1,18,163,342,4.40625,0.5703125,44,1,36,8,1,1292,67,447,1336718,5,1,0,0,1,2,2881816,bayes,application_1553774930840_10464,bigdata_2
13,30,35,15,1,388,0.87109375,0.66796875,36,0,81,613,837,2.40625,0.0703125,107,3,99,71,0,524,4,222,1386718,9,0,1,1,0,1,5176633,bayes,application_1553774930840_10636,bigdata_2
4,20,25,26,0,141,0.99609375,0.79296875,4,0,113,388,590,1.40625,0.8203125,75,2,67,40,1,908,36,334,1311718,3,0,0,0,0,1,6332053,bayes,application_1553774930840_10932,bigdata_2
10,39,45,47,1,636,0.74609375,0.54296875,67,1,50,838,95,3.40625,0.3203125,12,1,4,103,0,1676,99,109,1361718,7,1,1,1,1,2,3489660,bayes,application_1553774930840_11281,bigdata_2
4,14,46,16,0,296,0.73046875,0.80859375,111,1,85,360,930,4.78125,0.4140625,16,1,64,67,0,1532,64,236,1364843,7,0,0,1,0,1,3545318,bayes,application_1553774930840_11473,bigdata_2
11,33,26,37,1,791,0.98046875,0.55859375,48,0,22,810,435,2.78125,0.9140625,79,3,127,4,1,764,127,461,1314843,3,1,1,0,1,2,6481183,bayes,application_1553774930840_11637,bigdata_2
7,5,36,48,0,543,0.85546875,0.93359375,16,0,54,135,187,1.78125,0.1640625,111,2,95,99,0,1148,95,123,1389843,5,1,0,1,1,2,4721818,bayes,application_1553774930840_11904,bigdata_2
14,24,16,27,1,48,0.60546875,0.68359375,79,1,117,585,682,3.78125,0.6640625,48,3,32,36,1,1916,32,348,1339843,1,0,1,0,0,1,3268322,bayes,application_1553774930840_12154,bigdata_2
9,19,41,43,0,914,0.79296875,0.74609375,127,0,6,922,806,3.28125,0.0390625,64,3,79,52,1,572,16,405,1352343,6,0,1,0,0,2,3157331,bayes,application_1553774930840_12348,bigdata_2
15,38,21,22,1,419,0.54296875,0.99609375,64,1,69,472,311,1.28125,0.5390625,127,1,16,115,0,1340,79,180,1302343,2,1,0,1,1,1,3087546,bayes,application_1553774930840_12506,bigdata_2
6,10,31,11,0,172,0.66796875,0.62109375,32,1,101,697,64,2.28125,0.2890625,95,1,48,20,1,1724,111,292,1377343,9,1,1,0,1,1,3556395,bayes,application_1553774930840_12645,bigdata_2
12,29,11,32,1,667,0.91796875,0.87109375,95,0,38,247,559,4.28125,0.7890625,32,2,111,83,0,956,48,67,1327343,4,0,0,1,0,2,5016806,bayes,application_1553774930840_12784,bigdata_2
6,36,38,14,0,605,0.76171875,0.65234375,56,1,77,528,992,4.53125,0.4765625,24,1,119,91,1,2012,103,320,1308593,5,0,0,1,1,2,5218949,bayes,application_1554044927252_0001,bigdata_2
13,17,18,35,1,110,0.51171875,0.90234375,119,0,14,978,497,2.53125,0.9765625,87,2,56,28,0,1244,40,95,1358593,9,1,1,0,0,1,3247795,bayes,application_1554044927252_0203,bigdata_2
3,26,28,45,0,358,0.63671875,0.52734375,87,0,46,303,249,1.53125,0.2265625,119,3,24,123,1,860,8,433,1333593,2,1,0,1,0,1,9889379,bayes,application_1554044927252_0328,bigdata_2
10,7,8,24,1,853,0.88671875,0.77734375,24,1,109,753,744,3.53125,0.7265625,56,1,87,60,0,1628,71,208,1383593,7,0,1,0,1,2,4868592,bayes,application_1554044927252_0830,bigdata_2
5,40,43,40,0,234,0.69921875,0.83984375,40,0,30,866,868,3.03125,0.1015625,40,2,8,44,0,1052,87,151,1321093,1,0,1,0,1,1,5624324,bayes,application_1554044927252_1021,bigdata_2
11,21,23,19,1,729,0.94921875,0.58984375,103,1,93,416,373,1.03125,0.6015625,103,1,71,107,1,1820,24,376,1371093,6,1,0,1,0,2,4032987,bayes,application_1554044927252_1272,bigdata_2
8,31,33,8,0,976,0.82421875,0.96484375,71,1,125,641,126,2.03125,0.3515625,71,2,103,12,0,1436,56,264,1346093,4,1,1,0,0,2,4921046,bayes,application_1554044927252_1453,bigdata_2
15,12,13,29,1,481,0.57421875,0.71484375,8,0,62,191,621,4.03125,0.8515625,8,3,40,75,1,668,119,489,1396093,8,0,0,1,1,1,3777778,bayes,application_1554044927252_1645,bigdata_2
4,34,34,21,1,713,0.64453125,0.78515625,10,0,56,655,141,2.46875,0.9609375,6,3,65,62,1,1940,62,102,1335156,6,0,0,1,1,1,8093708,bayes,application_1554044927252_1837,bigdata_2
11,15,14,42,0,218,0.89453125,0.53515625,73,1,119,205,636,4.46875,0.4609375,69,2,2,125,0,1172,125,327,1385156,1,1,1,0,0,2,3623228,bayes,application_1554044927252_2238,bigdata_2
7,24,44,31,1,466,0.76953125,0.91015625,105,1,87,880,883,3.46875,0.7109375,101,3,34,30,1,788,93,215,1310156,8,1,0,1,0,2,3127482,bayes,application_1554044927252_2418,bigdata_2
14,5,24,10,0,961,0.51953125,0.66015625,42,0,24,430,388,1.46875,0.2109375,38,1,97,93,0,1556,30,440,1360156,4,0,1,0,1,1,3366929,bayes,application_1554044927252_2568,bigdata_2
6,39,29,37,1,95,0.83203125,0.72265625,26,1,103,317,17,1.96875,0.5859375,54,2,50,77,0,980,14,383,1347656,9,0,1,0,1,2,6514952,bayes,application_1554044927252_2782,bigdata_2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,24,28,29,FALSE,505,0.75,0.75,65,FALSE,65,550,505,3,0.5,65,lzf,65,65,FALSE,1280,65,275,1350000,5,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,3966506,bayes,application_1561364442838_0088,bigdata_3
6,14,18,39,FALSE,752,0.875,0.625,96,TRUE,96,325,752,4,0.25,96,snappy,96,33,FALSE,1664,96,162,1325000,3,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,5281201,bayes,application_1561364442838_0251,bigdata_3
12,33,38,18,TRUE,257,0.625,0.875,33,FALSE,33,775,257,2,0.75,33,lz4,33,96,TRUE,896,33,387,1375000,7,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4948502,bayes,application_1561364442838_0508,bigdata_3
7,9,13,44,FALSE,628,0.9375,0.9375,17,TRUE,80,662,133,2.5,0.375,49,lzf,112,112,TRUE,1472,49,331,1312500,4,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5946841,bayes,application_1561364442838_0726,bigdata_3
14,28,33,23,TRUE,133,0.6875,0.6875,80,FALSE,17,212,628,4.5,0.875,112,snappy,49,49,FALSE,704,112,106,1362500,8,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4917579,bayes,application_1561364442838_0944,bigdata_3
4,19,23,13,FALSE,381,0.5625,0.8125,112,FALSE,49,887,876,3.5,0.125,80,lz4,17,80,TRUE,1088,80,443,1337500,2,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,5455596,bayes,application_1561364442838_1137,bigdata_3
11,38,43,34,TRUE,876,0.8125,0.5625,49,TRUE,112,437,381,1.5,0.625,17,lzf,80,17,FALSE,1856,17,218,1387500,6,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,7199450,bayes,application_1561364442838_1357,bigdata_3
7,26,15,10,FALSE,814,0.96875,0.90625,88,FALSE,25,268,71,1.25,0.0625,25,lz4,72,25,TRUE,992,88,471,1368750,7,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,11238987,bayes,application_1561364442838_1605,bigdata_3
13,7,35,31,TRUE,319,0.71875,0.65625,25,TRUE,88,718,566,3.25,0.5625,88,snappy,9,88,FALSE,1760,25,246,1318750,2,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,5320957,bayes,application_1561364442838_2023,bigdata_3
3,35,25,42,FALSE,71,0.59375,0.78125,57,TRUE,120,493,814,4.25,0.3125,120,lzf,41,57,TRUE,1376,57,359,1393750,9,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,11220118,bayes,application_1561364442838_2305,bigdata_3
10,16,45,21,TRUE,566,0.84375,0.53125,120,FALSE,57,943,319,2.25,0.8125,57,snappy,104,120,FALSE,608,120,134,1343750,4,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,5324986,bayes,application_1561364442838_2788,bigdata_3
5,31,10,47,FALSE,443,0.53125,0.59375,72,TRUE,72,606,195,2.75,0.4375,41,lzf,57,104,FALSE,1952,104,190,1356250,8,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,8618852,bayes,application_1561364442838_2969,bigdata_3
11,12,30,26,TRUE,938,0.78125,0.84375,9,FALSE,9,156,690,4.75,0.9375,104,lz4,120,41,TRUE,1184,41,415,1306250,3,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,7005259,bayes,application_1561364442838_3172,bigdata_3
8,40,20,15,FALSE,690,0.90625,0.71875,41,FALSE,41,831,938,3.75,0.1875,72,snappy,88,72,FALSE,800,9,78,1381250,6,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,8779641,bayes,application_1561364442838_3304,bigdata_3
15,21,40,36,TRUE,195,0.65625,0.96875,104,TRUE,104,381,443,1.75,0.6875,9,lz4,25,9,TRUE,1568,72,303,1331250,1,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,5226377,bayes,application_1561364442838_3697,bigdata_3
9,37,39,25,FALSE,845,0.671875,0.734375,68,TRUE,13,803,535,2.375,0.53125,13,lzf,37,45,TRUE,1808,21,429,1340625,4,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,5177416,bayes,application_1561364442838_3927,bigdata_3
15,18,19,46,TRUE,350,0.921875,0.984375,5,FALSE,76,353,40,4.375,0.03125,76,lz4,100,108,FALSE,1040,84,204,1390625,9,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,6030085,bayes,application_1561364442838_4132,bigdata_3
5,27,29,35,FALSE,102,0.796875,0.609375,37,FALSE,108,578,288,3.375,0.78125,108,snappy,68,13,TRUE,656,116,317,1315625,2,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,9987125,bayes,application_1561364442838_4415,bigdata_3
12,8,9,14,TRUE,597,0.546875,0.859375,100,TRUE,45,128,783,1.375,0.28125,45,lzf,5,76,FALSE,1424,53,92,1365625,6,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4619924,bayes,application_1561364442838_4821,bigdata_3
4,41,44,30,FALSE,474,0.859375,0.796875,84,FALSE,92,465,659,1.875,0.90625,61,lz4,84,92,FALSE,1232,37,260,1328125,1,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,11415848,bayes,application_1561364442838_5093,bigdata_3
10,22,24,9,TRUE,969,0.609375,0.546875,21,TRUE,29,915,164,3.875,0.40625,124,snappy,21,29,TRUE,2000,100,485,1378125,5,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4148881,bayes,application_1561364442838_5710,bigdata_3
7,32,34,19,FALSE,721,0.734375,0.921875,53,TRUE,61,240,412,4.875,0.65625,92,lzf,53,124,FALSE,1616,68,148,1303125,3,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,6005498,bayes,application_1561364442838_5936,bigdata_3
13,13,14,40,TRUE,226,0.984375,0.671875,116,FALSE,124,690,907,2.875,0.15625,29,snappy,116,61,TRUE,848,5,373,1353125,8,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,7115630,bayes,application_1561364442838_6254,bigdata_3
5,15,46,27,FALSE,40,0.828125,0.828125,29,TRUE,21,971,597,2.125,0.59375,21,lz4,108,53,FALSE,1328,76,120,1384375,8,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,5275296,bayes,application_1561364442838_6616,bigdata_3
11,34,26,48,TRUE,535,0.578125,0.578125,92,FALSE,84,521,102,4.125,0.09375,84,snappy,45,116,TRUE,560,13,345,1334375,4,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4797795,bayes,application_1561364442838_6847,bigdata_3
8,6,36,38,FALSE,783,0.703125,0.953125,124,FALSE,116,746,350,3.125,0.84375,116,lz4,13,21,FALSE,944,45,232,1359375,6,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,5769699,bayes,application_1561364442838_7015,bigdata_3
14,25,16,17,TRUE,288,0.953125,0.703125,61,TRUE,53,296,845,1.125,0.34375,53,lzf,76,84,TRUE,1712,108,457,1309375,1,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,6350458,bayes,application_1561364442838_7217,bigdata_3
6,20,41,32,FALSE,659,0.640625,0.640625,13,FALSE,68,409,721,1.625,0.96875,37,snappy,29,68,TRUE,752,124,289,1396875,7,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,4720759,bayes,application_1561364442838_7448,bigdata_3
13,39,21,11,TRUE,164,0.890625,0.890625,76,TRUE,5,859,226,3.625,0.46875,100,lzf,92,5,FALSE,1520,61,64,1346875,2,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,8086047,bayes,application_1561364442838_7639,bigdata_3
3,10,31,22,FALSE,412,0.765625,0.515625,108,TRUE,37,184,474,4.625,0.71875,68,lzf,124,100,TRUE,1904,29,401,1371875,9,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4483997,bayes,application_1561364442838_7884,bigdata_3
9,29,11,43,TRUE,907,0.515625,0.765625,45,FALSE,100,634,969,2.625,0.21875,5,lz4,61,37,FALSE,1136,92,176,1321875,5,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4839305,bayes,application_1561364442838_8004,bigdata_3
6,18,31,9,TRUE,149,0.6953125,0.7265625,35,FALSE,110,198,272,4.8125,0.078125,7,lzf,90,82,FALSE,1448,23,352,1357812,2,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4379348,bayes,application_1561364442838_8149,bigdata_3
12,37,11,30,FALSE,644,0.9453125,0.9765625,98,TRUE,47,648,767,2.8125,0.578125,70,snappy,27,19,TRUE,680,86,127,1307812,7,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,8917393,bayes,application_1561364442838_8326,bigdata_3
3,9,41,41,TRUE,891,0.8203125,0.6015625,66,TRUE,15,423,520,1.8125,0.328125,102,lz4,59,114,FALSE,1064,118,464,1382812,5,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,4757057,bayes,application_1561364442838_8638,bigdata_3
9,28,21,20,FALSE,396,0.5703125,0.8515625,3,FALSE,78,873,25,3.8125,0.828125,39,lzf,122,51,TRUE,1832,55,239,1332812,9,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,5061574,bayes,application_1561364442838_8802,bigdata_3
4,23,36,46,TRUE,520,0.7578125,0.7890625,51,TRUE,63,760,396,3.3125,0.453125,55,snappy,43,35,TRUE,872,39,71,1370312,3,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,5570954,bayes,application_1561364442838_8976,bigdata_3
11,42,16,25,FALSE,25,0.5078125,0.5390625,114,FALSE,126,310,891,1.3125,0.953125,118,lzf,106,98,FALSE,1640,102,296,1320312,8,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4956691,bayes,application_1561364442838_9134,bigdata_3
8,13,46,15,TRUE,272,0.6328125,0.9140625,82,FALSE,94,985,644,2.3125,0.203125,86,snappy,74,3,TRUE,2024,70,183,1395312,1,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4055621,bayes,application_1561364442838_9264,bigdata_3
14,32,26,36,FALSE,767,0.8828125,0.6640625,19,TRUE,31,535,149,4.3125,0.703125,23,lz4,11,66,FALSE,1256,7,408,1345312,6,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,7601657,bayes,application_1561364442838_9409,bigdata_3
4,35,33,12,TRUE,953,0.7890625,0.8203125,122,FALSE,118,254,334,4.5625,0.015625,31,lzf,19,74,TRUE,1736,78,211,1314062,5,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,11001911,bayes,application_1561364442838_9673,bigdata_3
10,16,13,33,FALSE,458,0.5390625,0.5703125,59,TRUE,55,704,829,2.5625,0.515625,94,lz4,82,11,FALSE,968,15,436,1364062,1,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,4631993,bayes,application_1561364442838_1011,bigdata_3
7,25,43,44,TRUE,211,0.6640625,0.9453125,27,TRUE,23,479,582,1.5625,0.265625,126,snappy,114,106,TRUE,584,47,99,1339062,7,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4504777,bayes,application_1561364442838_1029,bigdata_3
13,6,23,23,FALSE,706,0.9140625,0.6953125,90,FALSE,86,929,87,3.5625,0.765625,63,lz4,51,43,FALSE,1352,110,324,1389062,3,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,5662727,bayes,application_1561364442838_1045,bigdata_3
8,40,28,49,TRUE,334,0.7265625,0.6328125,106,TRUE,39,592,458,3.0625,0.390625,47,lz4,98,59,FALSE,1160,126,492,1301562,9,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5684148,bayes,application_1561364442838_1066,bigdata_3
15,21,8,28,FALSE,829,0.9765625,0.8828125,43,FALSE,102,142,953,1.0625,0.890625,110,snappy,35,122,TRUE,1928,63,267,1351562,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,6631502,bayes,application_1561364442838_1087,bigdata_3
5,30,38,17,TRUE,582,0.8515625,0.5078125,11,FALSE,70,817,706,2.0625,0.140625,78,lzf,3,27,FALSE,1544,31,380,1326562,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,12075073,bayes,application_1561364442838_1116,bigdata_3
12,11,18,38,FALSE,87,0.6015625,0.7578125,74,TRUE,7,367,211,4.0625,0.640625,15,snappy,66,90,TRUE,776,94,155,1376562,2,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,6168125,bayes,application_1561364442838_1160,bigdata_3
6,24,22,24,TRUE,984,0.6171875,0.5234375,102,TRUE,98,845,798,3.6875,0.609375,11,lz4,126,126,TRUE,920,3,253,1398437,4,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,5015452,bayes,application_1561709975500_0026,bigdata_3
12,5,42,45,FALSE,489,0.8671875,0.7734375,39,FALSE,35,395,303,1.6875,0.109375,74,snappy,63,63,FALSE,1688,66,478,1348437,8,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,10444537,bayes,application_1561709975500_0238,bigdata_3
9,34,12,34,TRUE,242,0.9921875,0.6484375,7,FALSE,3,620,56,2.6875,0.859375,106,lzf,31,94,TRUE,1304,98,141,1373437,1,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,10733177,bayes,application_1561709975500_0708,bigdata_3
15,15,32,13,FALSE,737,0.7421875,0.8984375,70,TRUE,66,170,551,4.6875,0.359375,43,snappy,94,31,FALSE,536,35,366,1323437,6,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,6994414,bayes,application_1561709975500_1166,bigdata_3
7,29,27,29,TRUE,365,0.9296875,0.9609375,118,FALSE,51,507,922,4.1875,0.984375,59,lzf,15,15,FALSE,1880,51,422,1385937,3,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,10226175,bayes,application_1561709975500_1475,bigdata_3
14,10,47,8,FALSE,860,0.6796875,0.7109375,55,TRUE,114,957,427,2.1875,0.484375,122,lz4,78,78,TRUE,1112,114,197,1335937,7,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,5314733,bayes,application_1561709975500_2065,bigdata_3
4,38,17,19,TRUE,613,0.5546875,0.8359375,23,TRUE,82,282,180,1.1875,0.734375,90,snappy,110,47,FALSE,728,82,310,1360937,5,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,9635076,bayes,application_1561709975500_2348,bigdata_3
10,19,37,40,FALSE,118,0.8046875,0.5859375,86,FALSE,19,732,675,3.1875,0.234375,27,lz4,47,110,TRUE,1496,19,85,1310937,9,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4796550,bayes,application_1561709975500_2879,bigdata_3
8,7,24,27,TRUE,180,0.8984375,0.9296875,63,TRUE,122,901,860,3.9375,0.546875,19,snappy,55,102,FALSE,632,90,282,1329687,9,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,6241975,bayes,application_1561709975500_3204,bigdata_3
14,26,44,48,FALSE,675,0.6484375,0.6796875,126,FALSE,59,451,365,1.9375,0.046875,82,lzf,118,39,TRUE,1400,27,57,1379687,4,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,4744175,bayes,application_1561709975500_3541,bigdata_3
5,17,14,37,TRUE,922,0.5234375,0.8046875,94,FALSE,27,676,118,2.9375,0.796875,114,lzf,86,70,FALSE,1784,59,394,1304687,7,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,5231494,bayes,application_1561709975500_3749,bigdata_3
11,36,34,16,FALSE,427,0.7734375,0.5546875,31,TRUE,90,226,613,4.9375,0.296875,51,lz4,23,7,TRUE,1016,122,169,1354687,2,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5463704,bayes,application_1561709975500_3961,bigdata_3
3,12,19,32,TRUE,551,0.5859375,0.6171875,47,FALSE,43,339,984,4.4375,0.921875,35,lz4,70,23,TRUE,1592,106,113,1342187,5,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,5098509,bayes,application_1561709975500_4181,bigdata_3
10,31,39,11,FALSE,56,0.8359375,0.8671875,110,TRUE,106,789,489,2.4375,0.421875,98,snappy,7,86,FALSE,824,43,338,1392187,1,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,6477412,bayes,application_1561709975500_4402,bigdata_3
6,22,9,21,TRUE,303,0.9609375,0.7421875,78,TRUE,74,114,242,1.4375,0.671875,66,lz4,39,55,TRUE,1208,11,225,1317187,8,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,6077784,bayes,application_1561709975500_4626,bigdata_3
13,41,29,42,FALSE,798,0.7109375,0.9921875,15,FALSE,11,564,737,3.4375,0.171875,3,lzf,102,118,FALSE,1976,74,450,1367187,3,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,4549272,bayes,application_1561709975500_4882,bigdata_3
