spark.executor.cores,spark.executor.memory,spark.executor.instances,hibench.default.map.parallelism,spark.memory.offHeap.enabled,MB.spark.memory.offHeap.size,spark.memory.fraction,spark.memory.storageFraction,Size.spark.shuffle.file.buffer,spark.speculation,MB.spark.reducer.maxSizeInFlight,spark.shuffle.sort.bypassMergeThreshold,MS.spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,MB.spark.broadcast.blockSize,spark.io.compression.codec,Size.spark.io.compression.3.blockSize,Size.spark.io.compression.1.blockSize,spark.kryo.referenceTracking,MB.spark.kryoserializer.buffer.max,Size.spark.kryoserializer.buffer,MB.spark.storage.memoryMapThreshold,Time.spark.network.timeout,Time.spark.locality.wait,spark.shuffle.compress,spark.shuffle.spill.compress,spark.broadcast.compress,spark.rdd.compress,spark.serializerss,exec_time,App,App_id,input_size
5,31,10,47,FALSE,443,0.53125,0.59375,72,TRUE,72,606,195,2.75,0.4375,41,lzf,57,104,FALSE,1952,104,190,1356250,8,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,2822478,wordcount,application_1562269929839_3121,ds2
11,12,30,26,TRUE,938,0.78125,0.84375,9,FALSE,9,156,690,4.75,0.9375,104,lz4,120,41,TRUE,1184,41,415,1306250,3,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,7789647,wordcount,application_1562269929839_3266,ds2
8,40,20,15,FALSE,690,0.90625,0.71875,41,FALSE,41,831,938,3.75,0.1875,72,snappy,88,72,FALSE,800,9,78,1381250,6,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,3773378,wordcount,application_1562269929839_3683,ds2
15,21,40,36,TRUE,195,0.65625,0.96875,104,TRUE,104,381,443,1.75,0.6875,9,lz4,25,9,TRUE,1568,72,303,1331250,1,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,10069407,wordcount,application_1562269929839_3887,ds2
9,37,39,25,FALSE,845,0.671875,0.734375,68,TRUE,13,803,535,2.375,0.53125,13,lzf,37,45,TRUE,1808,21,429,1340625,4,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4057449,wordcount,application_1562269929839_4329,ds2
15,18,19,46,TRUE,350,0.921875,0.984375,5,FALSE,76,353,40,4.375,0.03125,76,lz4,100,108,FALSE,1040,84,204,1390625,9,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,10216346,wordcount,application_1562269929839_4521,ds2
5,27,29,35,FALSE,102,0.796875,0.609375,37,FALSE,108,578,288,3.375,0.78125,108,snappy,68,13,TRUE,656,116,317,1315625,2,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,2899589,wordcount,application_1562269929839_5084,ds2
12,8,9,14,TRUE,597,0.546875,0.859375,100,TRUE,45,128,783,1.375,0.28125,45,lzf,5,76,FALSE,1424,53,92,1365625,6,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,9883658,wordcount,application_1562269929839_5241,ds2
4,41,44,30,FALSE,474,0.859375,0.796875,84,FALSE,92,465,659,1.875,0.90625,61,lz4,84,92,FALSE,1232,37,260,1328125,1,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,2536566,wordcount,application_1562269929839_5790,ds2
10,22,24,9,TRUE,969,0.609375,0.546875,21,TRUE,29,915,164,3.875,0.40625,124,snappy,21,29,TRUE,2000,100,485,1378125,5,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4838835,wordcount,application_1562269929839_5920,ds2
7,32,34,19,FALSE,721,0.734375,0.921875,53,TRUE,61,240,412,4.875,0.65625,92,lzf,53,124,FALSE,1616,68,148,1303125,3,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,3510813,wordcount,application_1562269929839_6199,ds2
13,13,14,40,TRUE,226,0.984375,0.671875,116,FALSE,124,690,907,2.875,0.15625,29,snappy,116,61,TRUE,848,5,373,1353125,8,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,9174867,wordcount,application_1562269929839_6412,ds2
5,15,46,27,FALSE,40,0.828125,0.828125,29,TRUE,21,971,597,2.125,0.59375,21,lz4,108,53,FALSE,1328,76,120,1384375,8,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4347859,wordcount,application_1562269929839_6802,ds2
11,34,26,48,TRUE,535,0.578125,0.578125,92,FALSE,84,521,102,4.125,0.09375,84,snappy,45,116,TRUE,560,13,345,1334375,4,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4100856,wordcount,application_1562269929839_6994,ds2
8,6,36,38,FALSE,783,0.703125,0.953125,124,FALSE,116,746,350,3.125,0.84375,116,lz4,13,21,FALSE,944,45,232,1359375,6,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,6630450,wordcount,application_1562269929839_7169,ds2
14,25,16,17,TRUE,288,0.953125,0.703125,61,TRUE,53,296,845,1.125,0.34375,53,lzf,76,84,TRUE,1712,108,457,1309375,1,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,8360971,wordcount,application_1562269929839_7459,ds2
6,20,41,32,FALSE,659,0.640625,0.640625,13,FALSE,68,409,721,1.625,0.96875,37,snappy,29,68,TRUE,752,124,289,1396875,7,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,4172123,wordcount,application_1562269929839_7852,ds2
13,39,21,11,TRUE,164,0.890625,0.890625,76,TRUE,5,859,226,3.625,0.46875,100,lzf,92,5,FALSE,1520,61,64,1346875,2,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,4216897,wordcount,application_1562269929839_8063,ds2
3,10,31,22,FALSE,412,0.765625,0.515625,108,TRUE,37,184,474,4.625,0.71875,68,lzf,124,100,TRUE,1904,29,401,1371875,9,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4153093,wordcount,application_1562269929839_8274,ds2
9,29,11,43,TRUE,907,0.515625,0.765625,45,FALSE,100,634,969,2.625,0.21875,5,lz4,61,37,FALSE,1136,92,176,1321875,5,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4033170,wordcount,application_1562269929839_8468,ds2
6,18,31,9,TRUE,149,0.6953125,0.7265625,35,FALSE,110,198,272,4.8125,0.078125,7,lzf,90,82,FALSE,1448,23,352,1357812,2,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4071241,wordcount,application_1562269929839_8682,ds2
12,37,11,30,FALSE,644,0.9453125,0.9765625,98,TRUE,47,648,767,2.8125,0.578125,70,snappy,27,19,TRUE,680,86,127,1307812,7,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,3948275,wordcount,application_1562269929839_8940,ds2
3,9,41,41,TRUE,891,0.8203125,0.6015625,66,TRUE,15,423,520,1.8125,0.328125,102,lz4,59,114,FALSE,1064,118,464,1382812,5,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,4362170,wordcount,application_1562269929839_9150,ds2
9,28,21,20,FALSE,396,0.5703125,0.8515625,3,FALSE,78,873,25,3.8125,0.828125,39,lzf,122,51,TRUE,1832,55,239,1332812,9,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,3785771,wordcount,application_1562269929839_9375,ds2
4,23,36,46,TRUE,520,0.7578125,0.7890625,51,TRUE,63,760,396,3.3125,0.453125,55,snappy,43,35,TRUE,872,39,71,1370312,3,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,3952519,wordcount,application_1562269929839_9606,ds2
11,42,16,25,FALSE,25,0.5078125,0.5390625,114,FALSE,126,310,891,1.3125,0.953125,118,lzf,106,98,FALSE,1640,102,296,1320312,8,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,3999926,wordcount,application_1562269929839_9876,ds2
8,13,46,15,TRUE,272,0.6328125,0.9140625,82,FALSE,94,985,644,2.3125,0.203125,86,snappy,74,3,TRUE,2024,70,183,1395312,1,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4872174,wordcount,application_1562269929839_1004,ds2
14,32,26,36,FALSE,767,0.8828125,0.6640625,19,TRUE,31,535,149,4.3125,0.703125,23,lz4,11,66,FALSE,1256,7,408,1345312,6,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4161775,wordcount,application_1562269929839_1030,ds2
4,35,33,12,TRUE,953,0.7890625,0.8203125,122,FALSE,118,254,334,4.5625,0.015625,31,lzf,19,74,TRUE,1736,78,211,1314062,5,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,2441181,wordcount,application_1562269929839_1052,ds2
10,16,13,33,FALSE,458,0.5390625,0.5703125,59,TRUE,55,704,829,2.5625,0.515625,94,lz4,82,11,FALSE,968,15,436,1364062,1,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,9771451,wordcount,application_1562269929839_1066,ds2
7,25,43,44,TRUE,211,0.6640625,0.9453125,27,TRUE,23,479,582,1.5625,0.265625,126,snappy,114,106,TRUE,584,47,99,1339062,7,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4235244,wordcount,application_1562269929839_1120,ds2
13,6,23,23,FALSE,706,0.9140625,0.6953125,90,FALSE,86,929,87,3.5625,0.765625,63,lz4,51,43,FALSE,1352,110,324,1389062,3,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,6930293,wordcount,application_1562269929839_1134,ds2
8,40,28,49,TRUE,334,0.7265625,0.6328125,106,TRUE,39,592,458,3.0625,0.390625,47,lz4,98,59,FALSE,1160,126,492,1301562,9,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,3420905,wordcount,application_1562269929839_1160,ds2
15,21,8,28,FALSE,829,0.9765625,0.8828125,43,FALSE,102,142,953,1.0625,0.890625,110,snappy,35,122,TRUE,1928,63,267,1351562,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,8041166,wordcount,application_1562269929839_1176,ds2
5,30,38,17,TRUE,582,0.8515625,0.5078125,11,FALSE,70,817,706,2.0625,0.140625,78,lzf,3,27,FALSE,1544,31,380,1326562,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,2737666,wordcount,application_1562269929839_1214,ds2
12,11,18,38,FALSE,87,0.6015625,0.7578125,74,TRUE,7,367,211,4.0625,0.640625,15,snappy,66,90,TRUE,776,94,155,1376562,2,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,7072965,wordcount,application_1562269929839_1228,ds2
6,24,22,24,TRUE,984,0.6171875,0.5234375,102,TRUE,98,845,798,3.6875,0.609375,11,lz4,126,126,TRUE,920,3,253,1398437,4,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4238629,wordcount,application_1562269929839_1263,ds2
12,5,42,45,FALSE,489,0.8671875,0.7734375,39,FALSE,35,395,303,1.6875,0.109375,74,snappy,63,63,FALSE,1688,66,478,1348437,8,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5545361,wordcount,application_1562269929839_1285,ds2
9,34,12,34,TRUE,242,0.9921875,0.6484375,7,FALSE,3,620,56,2.6875,0.859375,106,lzf,31,94,TRUE,1304,98,141,1373437,1,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,3785751,wordcount,application_1562574356608_0027,ds2
15,15,32,13,FALSE,737,0.7421875,0.8984375,70,TRUE,66,170,551,4.6875,0.359375,43,snappy,94,31,FALSE,536,35,366,1323437,6,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,8063483,wordcount,application_1562574356608_0165,ds2
7,29,27,29,TRUE,365,0.9296875,0.9609375,118,FALSE,51,507,922,4.1875,0.984375,59,lzf,15,15,FALSE,1880,51,422,1385937,3,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,3628405,wordcount,application_1562574356608_0622,ds2
14,10,47,8,FALSE,860,0.6796875,0.7109375,55,TRUE,114,957,427,2.1875,0.484375,122,lz4,78,78,TRUE,1112,114,197,1335937,7,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,5378978,wordcount,application_1562574356608_0851,ds2
4,38,17,19,TRUE,613,0.5546875,0.8359375,23,TRUE,82,282,180,1.1875,0.734375,90,snappy,110,47,FALSE,728,82,310,1360937,5,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,2438057,wordcount,application_1562574356608_1164,ds2
10,19,37,40,FALSE,118,0.8046875,0.5859375,86,FALSE,19,732,675,3.1875,0.234375,27,lz4,47,110,TRUE,1496,19,85,1310937,9,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4847022,wordcount,application_1562574356608_1314,ds2
8,7,24,27,TRUE,180,0.8984375,0.9296875,63,TRUE,122,901,860,3.9375,0.546875,19,snappy,55,102,FALSE,632,90,282,1329687,9,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,8810577,wordcount,application_1562574356608_1557,ds2
14,26,44,48,FALSE,675,0.6484375,0.6796875,126,FALSE,59,451,365,1.9375,0.046875,82,lzf,118,39,TRUE,1400,27,57,1379687,4,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,4318821,wordcount,application_1562574356608_1911,ds2
5,17,14,37,TRUE,922,0.5234375,0.8046875,94,FALSE,27,676,118,2.9375,0.796875,114,lzf,86,70,FALSE,1784,59,394,1304687,7,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,3996107,wordcount,application_1562574356608_2119,ds2
11,36,34,16,FALSE,427,0.7734375,0.5546875,31,TRUE,90,226,613,4.9375,0.296875,51,lz4,23,7,TRUE,1016,122,169,1354687,2,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4237243,wordcount,application_1562574356608_2307,ds2
3,12,19,32,TRUE,551,0.5859375,0.6171875,47,FALSE,43,339,984,4.4375,0.921875,35,lz4,70,23,TRUE,1592,106,113,1342187,5,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4239429,wordcount,application_1562574356608_2517,ds2
10,31,39,11,FALSE,56,0.8359375,0.8671875,110,TRUE,106,789,489,2.4375,0.421875,98,snappy,7,86,FALSE,824,43,338,1392187,1,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4093126,wordcount,application_1562574356608_2720,ds2
6,22,9,21,TRUE,303,0.9609375,0.7421875,78,TRUE,74,114,242,1.4375,0.671875,66,lz4,39,55,TRUE,1208,11,225,1317187,8,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,4146644,wordcount,application_1562574356608_2917,ds2
13,41,29,42,FALSE,798,0.7109375,0.9921875,15,FALSE,11,564,737,3.4375,0.171875,3,lzf,102,118,FALSE,1976,74,450,1367187,3,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,4176890,wordcount,application_1562574356608_3144,ds2
8,27,17,23,FALSE,574,0.58984375,0.94921875,44,FALSE,89,557,404,3.65625,0.8828125,4,lz4,28,111,TRUE,1196,44,362,1380468,7,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,3671553,wordcount,application_1562574356608_3342,ds2
14,8,37,44,TRUE,79,0.83984375,0.69921875,107,TRUE,26,107,899,1.65625,0.3828125,67,lzf,91,48,FALSE,1964,107,137,1330468,2,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,5419959,wordcount,application_1562574356608_3477,ds2
4,37,27,33,FALSE,327,0.96484375,0.82421875,75,TRUE,58,782,651,2.65625,0.6328125,99,lz4,123,79,TRUE,1580,75,475,1355468,9,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,2452587,wordcount,application_1562574356608_3717,ds2
11,18,47,12,TRUE,822,0.71484375,0.57421875,12,FALSE,121,332,156,4.65625,0.1328125,36,snappy,60,16,FALSE,812,12,250,1305468,4,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,5014678,wordcount,application_1562574356608_3811,ds2
3,32,12,39,FALSE,203,0.90234375,0.51171875,60,TRUE,10,219,280,4.15625,0.5078125,52,snappy,107,32,FALSE,1772,28,81,1392968,8,TRUE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,2930136,wordcount,application_1562574356608_4007,ds2
9,13,32,18,TRUE,698,0.65234375,0.76171875,123,FALSE,73,669,775,2.15625,0.0078125,115,lz4,44,95,TRUE,1004,91,306,1342968,3,FALSE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,7681418,wordcount,application_1562574356608_4125,ds2
6,42,22,28,FALSE,945,0.52734375,0.63671875,91,FALSE,105,444,528,1.15625,0.7578125,83,snappy,12,64,FALSE,620,123,194,1367968,5,FALSE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,3212187,wordcount,application_1562574356608_4437,ds2
13,23,42,49,TRUE,450,0.77734375,0.88671875,28,TRUE,42,894,33,3.15625,0.2578125,20,lzf,75,127,TRUE,1388,60,419,1317968,1,TRUE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,6389523,wordcount,application_1562574356608_4583,ds2
5,6,10,20,FALSE,265,0.93359375,0.60546875,115,FALSE,65,725,466,3.90625,0.9453125,28,snappy,83,119,FALSE,716,115,166,1349218,2,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,4318922,wordcount,application_1562574356608_4849,ds2
12,25,30,41,TRUE,760,0.68359375,0.85546875,52,TRUE,2,275,961,1.90625,0.4453125,91,lz4,20,56,TRUE,1484,52,391,1399218,6,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4923337,wordcount,application_1562574356608_5022,ds2
8,15,20,31,FALSE,512,0.55859375,0.73046875,20,TRUE,34,950,713,2.90625,0.6953125,123,lzf,52,87,FALSE,1868,20,53,1324218,4,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4806563,wordcount,application_1562574356608_5236,ds2
15,34,40,10,TRUE,17,0.80859375,0.98046875,83,FALSE,97,500,218,4.90625,0.1953125,60,lz4,115,24,TRUE,1100,83,278,1374218,8,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,4097662,wordcount,application_1562574356608_5434,ds2
7,11,15,36,FALSE,883,0.62109375,0.91796875,99,TRUE,18,163,342,4.40625,0.5703125,44,lzf,36,8,TRUE,1292,67,447,1336718,5,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,7934200,wordcount,application_1562574356608_5727,ds2
13,30,35,15,TRUE,388,0.87109375,0.66796875,36,FALSE,81,613,837,2.40625,0.0703125,107,snappy,99,71,FALSE,524,4,222,1386718,9,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4144293,wordcount,application_1562574356608_6174,ds2
4,20,25,26,FALSE,141,0.99609375,0.79296875,4,FALSE,113,388,590,1.40625,0.8203125,75,lz4,67,40,TRUE,908,36,334,1311718,3,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,3758882,wordcount,application_1562574356608_6407,ds2
10,39,45,47,TRUE,636,0.74609375,0.54296875,67,TRUE,50,838,95,3.40625,0.3203125,12,lzf,4,103,FALSE,1676,99,109,1361718,7,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,3959959,wordcount,application_1562574356608_6578,ds2
4,14,46,16,FALSE,296,0.73046875,0.80859375,111,TRUE,85,360,930,4.78125,0.4140625,16,lzf,64,67,FALSE,1532,64,236,1364843,7,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,4238819,wordcount,application_1562574356608_6736,ds2
11,33,26,37,TRUE,791,0.98046875,0.55859375,48,FALSE,22,810,435,2.78125,0.9140625,79,snappy,127,4,TRUE,764,127,461,1314843,3,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,4172131,wordcount,application_1562574356608_6918,ds2
7,5,36,48,FALSE,543,0.85546875,0.93359375,16,FALSE,54,135,187,1.78125,0.1640625,111,lz4,95,99,FALSE,1148,95,123,1389843,5,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,5377944,wordcount,application_1562574356608_7064,ds2
14,24,16,27,TRUE,48,0.60546875,0.68359375,79,TRUE,117,585,682,3.78125,0.6640625,48,snappy,32,36,TRUE,1916,32,348,1339843,1,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,8186401,wordcount,application_1562574356608_7272,ds2
9,19,41,43,FALSE,914,0.79296875,0.74609375,127,FALSE,6,922,806,3.28125,0.0390625,64,snappy,79,52,TRUE,572,16,405,1352343,6,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,4651327,wordcount,application_1562574356608_7598,ds2
15,38,21,22,TRUE,419,0.54296875,0.99609375,64,TRUE,69,472,311,1.28125,0.5390625,127,lzf,16,115,FALSE,1340,79,180,1302343,2,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,4484423,wordcount,application_1562574356608_7753,ds2
6,10,31,11,FALSE,172,0.66796875,0.62109375,32,TRUE,101,697,64,2.28125,0.2890625,95,lzf,48,20,TRUE,1724,111,292,1377343,9,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,10110197,wordcount,application_1562574356608_7897,ds2
12,29,11,32,TRUE,667,0.91796875,0.87109375,95,FALSE,38,247,559,4.28125,0.7890625,32,lz4,111,83,FALSE,956,48,67,1327343,4,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4207043,wordcount,application_1562574356608_8167,ds2
6,36,38,14,FALSE,605,0.76171875,0.65234375,56,TRUE,77,528,992,4.53125,0.4765625,24,lzf,119,91,TRUE,2012,103,320,1308593,5,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,3260050,wordcount,application_1562574356608_8313,ds2
13,17,18,35,TRUE,110,0.51171875,0.90234375,119,FALSE,14,978,497,2.53125,0.9765625,87,lz4,56,28,FALSE,1244,40,95,1358593,9,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,6642258,wordcount,application_1562574356608_8453,ds2
3,26,28,45,FALSE,358,0.63671875,0.52734375,87,FALSE,46,303,249,1.53125,0.2265625,119,snappy,24,123,TRUE,860,8,433,1333593,2,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,2845368,wordcount,application_1562574356608_8768,ds2
10,7,8,24,TRUE,853,0.88671875,0.77734375,24,TRUE,109,753,744,3.53125,0.7265625,56,lzf,87,60,FALSE,1628,71,208,1383593,7,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,6830405,wordcount,application_1562574356608_8887,ds2
5,40,43,40,FALSE,234,0.69921875,0.83984375,40,FALSE,30,866,868,3.03125,0.1015625,40,lz4,8,44,FALSE,1052,87,151,1321093,1,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,2806752,wordcount,application_1562574356608_9196,ds2
11,21,23,19,TRUE,729,0.94921875,0.58984375,103,TRUE,93,416,373,1.03125,0.6015625,103,lzf,71,107,TRUE,1820,24,376,1371093,6,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,5113730,wordcount,application_1562574356608_9325,ds2
8,31,33,8,FALSE,976,0.82421875,0.96484375,71,TRUE,125,641,126,2.03125,0.3515625,71,lz4,103,12,FALSE,1436,56,264,1346093,4,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,3824893,wordcount,application_1562574356608_9595,ds2
15,12,13,29,TRUE,481,0.57421875,0.71484375,8,FALSE,62,191,621,4.03125,0.8515625,8,snappy,40,75,TRUE,668,119,489,1396093,8,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,7441107,wordcount,application_1562574356608_9817,ds2
4,34,34,21,TRUE,713,0.64453125,0.78515625,10,FALSE,56,655,141,2.46875,0.9609375,6,snappy,65,62,TRUE,1940,62,102,1335156,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,2470042,wordcount,application_1562831481637_0001,ds2
11,15,14,42,FALSE,218,0.89453125,0.53515625,73,TRUE,119,205,636,4.46875,0.4609375,69,lz4,2,125,FALSE,1172,125,327,1385156,1,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,9762217,wordcount,application_1562831481637_0082,ds2
7,24,44,31,TRUE,466,0.76953125,0.91015625,105,TRUE,87,880,883,3.46875,0.7109375,101,snappy,34,30,TRUE,788,93,215,1310156,8,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,4222818,wordcount,application_1562831481637_0402,ds2
14,5,24,10,FALSE,961,0.51953125,0.66015625,42,FALSE,24,430,388,1.46875,0.2109375,38,lzf,97,93,FALSE,1556,30,440,1360156,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,7777605,wordcount,application_1562831481637_0525,ds2
6,39,29,37,TRUE,95,0.83203125,0.72265625,26,TRUE,103,317,17,1.96875,0.5859375,54,lz4,50,77,FALSE,980,14,383,1347656,9,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,3126879,wordcount,application_1562831481637_0895,ds2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,24,28,29,FALSE,505,0.75,0.75,65,FALSE,65,550,505,3,0.5,65,lzf,65,65,FALSE,1280,65,275,1350000,5,FALSE,FALSE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,6675442,wordcount,application_1554275692204_0425,bigdata
6,14,18,39,FALSE,752,0.875,0.625,96,TRUE,96,325,752,4,0.25,96,snappy,96,33,FALSE,1664,96,162,1325000,3,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,7076070,wordcount,application_1554275692204_0818,bigdata
12,33,38,18,TRUE,257,0.625,0.875,33,FALSE,33,775,257,2,0.75,33,lz4,33,96,TRUE,896,33,387,1375000,7,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,6214512,wordcount,application_1554275692204_1253,bigdata
7,9,13,44,FALSE,628,0.9375,0.9375,17,TRUE,80,662,133,2.5,0.375,49,lzf,112,112,TRUE,1472,49,331,1312500,4,FALSE,TRUE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,12505612,wordcount,application_1554275692204_1611,bigdata
14,28,33,23,TRUE,133,0.6875,0.6875,80,FALSE,17,212,628,4.5,0.875,112,snappy,49,49,FALSE,704,112,106,1362500,8,TRUE,FALSE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,6577401,wordcount,application_1554275692204_2268,bigdata
4,19,23,13,FALSE,381,0.5625,0.8125,112,FALSE,49,887,876,3.5,0.125,80,lz4,17,80,TRUE,1088,80,443,1337500,2,TRUE,TRUE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,6188655,wordcount,application_1554275692204_2577,bigdata
